RegionID,SizeRank,RegionName,RegionType,StateName,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31
394775,31,"Las Vegas, NV",Msa,NV,"","","","","","","",3014.6666666666665,2358.0,2121.3333333333335,1760.3333333333333,1442.0,1414.6666666666667,1496.3333333333333,1769.0,1997.6666666666667,2188.0,2230.0,2241.3333333333335,2220.0,2146.0,2064.3333333333335,1930.6666666666667,1787.6666666666667,1808.3333333333333,1943.0,2087.3333333333335,1849.6666666666667,1739.0,1861.6666666666667,2204.3333333333335,2380.0,2354.6666666666665,2290.3333333333335,2109.3333333333335,2023.3333333333333
394492,32,"Columbus, OH",Msa,OH,"","","","",2393.6666666666665,2627.0,2770.6666666666665,2732.6666666666665,2505.6666666666665,2329.0,2003.3333333333333,1754.0,1573.0,1606.6666666666667,1956.6666666666667,2278.0,2629.6666666666665,2797.3333333333335,2867.6666666666665,2828.3333333333335,2660.0,2510.0,2240.6666666666665,1909.6666666666667,1765.0,1794.0,2134.3333333333335,2213.6666666666665,2427.6666666666665,2587.0,2812.0,2934.6666666666665,2900.0,2829.3333333333335,2561.6666666666665,2163.6666666666665
394355,35,"Austin, TX",Msa,TX,1632.3333333333333,1692.3333333333333,2008.0,2255.6666666666665,2569.6666666666665,2712.3333333333335,2747.0,2607.0,2281.6666666666665,2016.6666666666667,1765.3333333333333,1640.0,1644.3333333333333,1770.0,2154.3333333333335,2531.6666666666665,2857.3333333333335,3002.0,2949.0,2785.0,2537.3333333333335,2325.3333333333335,2129.6666666666665,1895.6666666666667,1862.3333333333333,1951.0,2239.6666666666665,2197.3333333333335,2483.6666666666665,2866.6666666666665,3303.0,3363.6666666666665,3099.0,2864.3333333333335,2470.3333333333335,2125.6666666666665
394902,37,"Nashville, TN",Msa,TN,319.3333333333333,306.0,374.0,420.0,444.0,458.0,490.6666666666667,523.0,486.0,448.6666666666667,411.3333333333333,386.3333333333333,370.6666666666667,363.6666666666667,402.0,450.6666666666667,510.3333333333333,502.6666666666667,584.3333333333334,574.3333333333334,571.3333333333334,493.3333333333333,436.3333333333333,408.0,341.0,316.6666666666667,325.6666666666667,328.3333333333333,375.0,384.6666666666667,398.3333333333333,376.3333333333333,401.3333333333333,408.3333333333333,402.3333333333333,357.0
394714,40,"Jacksonville, FL",Msa,FL,"","","","","","","","","","","","","","","","","","","","","",2339.3333333333335,2159.6666666666665,2018.3333333333333,2038.3333333333333,2192.3333333333335,2498.6666666666665,2366.6666666666665,2533.0,2729.6666666666665,3142.3333333333335,3187.3333333333335,3149.3333333333335,3083.0,2882.6666666666665,2612.3333333333335
394669,44,"Hartford, CT",Msa,CT,350.6666666666667,585.0,864.0,886.0,1020.6666666666666,1086.3333333333333,1075.3333333333333,1007.3333333333334,915.6666666666666,874.3333333333334,789.6666666666666,703.0,614.6666666666666,628.0,789.6666666666666,1003.6666666666666,1188.3333333333333,1234.0,1182.6666666666667,1097.3333333333333,1019.6666666666666,980.3333333333334,888.6666666666666,777.6666666666666,718.3333333333334,771.3333333333334,945.0,934.0,1038.0,1175.3333333333333,1411.3333333333333,1457.6666666666667,1420.3333333333333,1404.6666666666667,1292.6666666666667,1087.0
394910,46,"New Orleans, LA",Msa,LA,601.6666666666666,629.0,753.6666666666666,840.6666666666666,929.6666666666666,956.3333333333334,961.6666666666666,889.3333333333334,754.0,655.3333333333334,577.3333333333334,527.0,501.6666666666667,541.3333333333334,672.0,786.3333333333334,870.0,901.0,858.3333333333334,850.6666666666666,793.0,748.6666666666666,644.0,567.3333333333334,559.6666666666666,587.3333333333334,666.3333333333334,649.3333333333334,716.0,792.3333333333334,928.6666666666666,956.3333333333334,906.3333333333334,840.6666666666666,766.3333333333334,702.0
394425,47,"Buffalo, NY",Msa,NY,688.6666666666666,700.6666666666666,831.0,905.3333333333334,1075.3333333333333,1145.0,1258.0,1229.0,1136.3333333333333,1064.0,925.3333333333334,799.3333333333334,684.6666666666666,679.6666666666666,843.3333333333334,971.6666666666666,1127.3333333333333,1205.3333333333333,1261.3333333333333,1244.6666666666667,1177.3333333333333,1091.3333333333333,973.6666666666666,816.6666666666666,743.3333333333334,744.0,830.6666666666666,704.0,710.3333333333334,892.3333333333334,1207.0,1402.6666666666667,1369.3333333333333,1301.0,1104.3333333333333,889.3333333333334
395012,48,"Raleigh, NC",Msa,NC,1021.0,1116.0,1342.3333333333333,1537.0,1703.3333333333333,1780.0,1800.0,1734.3333333333333,1533.0,1417.6666666666667,1252.3333333333333,1149.0,1128.3333333333333,1234.0,1559.3333333333333,1746.3333333333333,1921.0,2047.0,2067.0,1996.3333333333333,1837.6666666666667,1780.3333333333333,1690.3333333333333,1489.6666666666667,1440.3333333333333,1492.0,1769.3333333333333,1756.6666666666667,1929.3333333333333,2029.3333333333333,2194.6666666666665,2180.6666666666665,2069.0,2017.3333333333333,1825.6666666666667,1602.6666666666667
394388,49,"Birmingham, AL",Msa,AL,734.3333333333334,831.0,1068.0,1239.0,1341.0,1349.0,1306.0,1258.6666666666667,1127.3333333333333,1052.3333333333333,924.0,827.6666666666666,803.0,892.3333333333334,1156.6666666666667,1343.6666666666667,1474.6666666666667,1472.6666666666667,1422.0,1364.0,1279.3333333333333,1202.3333333333333,1053.0,922.0,912.3333333333334,1007.6666666666666,1230.0,1281.3333333333333,1432.0,1539.3333333333333,1712.6666666666667,1774.3333333333333,1750.0,1680.6666666666667,1541.0,1345.6666666666667
